id,timestamp,amount,prediction,fraud_probability,device,location
1,2026-03-04T11:46:27,3716.0667819944897,Legitimate,0.0003810773487202823,Unknown,Unknown
2,2026-03-04T11:46:30,505.4596874244448,Legitimate,0.0014255029382184148,Unknown,Unknown
3,2026-03-04T11:46:32,3659.697367214656,Legitimate,0.00027800496900454164,Unknown,Unknown
4,2026-03-04T11:46:34,112606.62267469238,Legitimate,0.00010186307918047532,Unknown,Unknown
5,2026-03-04T11:46:36,1382.882569090716,Legitimate,0.002882468979805708,Unknown,Unknown
6,2026-03-04T11:46:38,1755.8352330346297,Legitimate,0.00019467182573862374,Unknown,Unknown
7,2026-03-04T11:46:40,3637.4800704160625,Legitimate,0.019654585048556328,Unknown,Unknown
8,2026-03-04T11:46:42,4804.1630100237835,Legitimate,0.023319808766245842,Unknown,Unknown
9,2026-03-04T11:46:44,1997.2544153119952,Legitimate,0.005897095426917076,Unknown,Unknown
10,2026-03-04T11:46:46,1033.5698184035127,Legitimate,0.004613689612597227,Unknown,Unknown
11,2026-03-04T11:46:48,4979.564929042192,Legitimate,0.15166500210762024,Unknown,Unknown
12,2026-03-04T11:46:50,570.3981701654885,Legitimate,0.0017875308403745294,Unknown,Unknown
13,2026-03-04T11:46:52,1505.793666417478,Legitimate,0.0003897635906469077,Unknown,Unknown
14,2026-03-04T11:46:54,1543.2165112656053,Legitimate,0.0006021526642143726,Unknown,Unknown
15,2026-03-04T11:46:56,160742.81770277797,Legitimate,0.0036307666450738907,Unknown,Unknown
16,2026-03-04T11:46:58,2212.9519112310795,Legitimate,0.0031346420291811228,Unknown,Unknown
17,2026-03-04T11:47:00,1241.4498789598588,Legitimate,0.0002130111970473081,Unknown,Unknown
18,2026-03-04T11:47:03,98.1780357208656,Legitimate,0.07019540667533875,Unknown,Unknown
19,2026-03-04T11:47:05,4604.255853514743,Legitimate,0.0005687563680112362,Unknown,Unknown
20,2026-03-04T11:47:07,1727.406368385329,Legitimate,0.00011563043517526239,Unknown,Unknown
21,2026-03-04T11:47:09,2188.751492001489,Legitimate,0.0011985416058450937,Unknown,Unknown
22,2026-03-04T11:47:11,2490.3023600033903,Legitimate,0.007134285755455494,Unknown,Unknown
23,2026-03-04T11:47:13,2090.610065924805,Legitimate,0.0009489747462794185,Unknown,Unknown
24,2026-03-04T11:47:15,574.7896118436447,Legitimate,0.00047644073492847383,Unknown,Unknown
25,2026-03-04T11:47:17,96421.49813212271,Legitimate,0.001190856797620654,Unknown,Unknown
26,2026-03-04T11:47:19,552.4903232877049,Legitimate,0.0013642507838085294,Unknown,Unknown
27,2026-03-04T11:47:21,2267.0627465926073,Legitimate,0.0008257722947746515,Unknown,Unknown
28,2026-03-04T11:47:23,764.9738079027742,Legitimate,0.000680299533996731,Unknown,Unknown
29,2026-03-04T11:47:25,3393.861433561094,Legitimate,0.0007494917954318225,Unknown,Unknown
30,2026-03-04T11:47:27,1599.6381884136167,Legitimate,0.04153883829712868,Unknown,Unknown
31,2026-03-04T11:47:29,904.4808244276644,Legitimate,0.00026028195861727,Unknown,Unknown
32,2026-03-04T11:47:31,1751.3476138148874,Legitimate,0.0027316149789839983,Unknown,Unknown
33,2026-03-04T11:47:33,1904.5467234690277,Legitimate,0.00026252400130033493,Unknown,Unknown
34,2026-03-04T11:47:35,3555.2482973857796,Legitimate,0.0014105068985372782,Unknown,Unknown
35,2026-03-04T11:47:38,159186.97425475728,Legitimate,7.655806257389486e-05,Unknown,Unknown
36,2026-03-04T11:47:40,356.54128306849356,Legitimate,0.0007282172446139157,Unknown,Unknown
37,2026-03-04T11:47:42,1936.3352362183557,Legitimate,0.00042948717600665987,Unknown,Unknown
38,2026-03-04T11:47:44,1265.7887956680347,Legitimate,0.0011777231702581048,Unknown,Unknown
39,2026-03-04T11:47:46,3655.558319144496,Legitimate,0.0002879105741158128,Unknown,Unknown
40,2026-03-04T11:47:48,3158.2655079445485,Legitimate,0.0015252531738951802,Unknown,Unknown
41,2026-03-04T11:47:50,152796.68606603617,Legitimate,0.00017773683066479862,Unknown,Unknown
42,2026-03-04T11:47:52,3336.4675482345583,Legitimate,0.00016748673806432635,Unknown,Unknown
43,2026-03-04T11:47:54,3874.437658405224,Legitimate,0.005677937995642424,Unknown,Unknown
44,2026-03-04T11:47:56,4197.679404680441,Legitimate,0.0015553197590634227,Unknown,Unknown
45,2026-03-04T11:47:58,1109.9407591475976,Legitimate,0.0004696954565588385,Unknown,Unknown
46,2026-03-04T11:48:00,409.1143144379226,Legitimate,0.0035281344316899776,Unknown,Unknown
47,2026-03-04T11:48:02,947.2931263224058,Legitimate,0.0012363838031888008,Unknown,Unknown
48,2026-03-04T11:48:04,3560.831721605101,Legitimate,0.0003560215700417757,Unknown,Unknown
49,2026-03-04T11:48:06,160.9578756650929,Legitimate,0.0028702535200864077,Unknown,Unknown
50,2026-03-04T11:48:08,197.38772819245557,Legitimate,0.0012385094305500388,Unknown,Unknown
51,2026-03-04T11:48:10,2213.208607705959,Legitimate,0.001753827091306448,Unknown,Unknown
52,2026-03-04T11:48:13,2322.7094309079043,Legitimate,0.006997361313551664,Unknown,Unknown
53,2026-03-04T11:48:15,4254.5298475518,Legitimate,0.00021182293130550534,Unknown,Unknown
54,2026-03-04T11:48:17,1346.7421871453353,Legitimate,0.0037004274781793356,Unknown,Unknown
55,2026-03-04T11:48:19,3979.6653292834585,Legitimate,0.0018788010347634554,Unknown,Unknown
56,2026-03-04T11:48:21,2423.204230764592,Legitimate,0.003318643430247903,Unknown,Unknown
57,2026-03-04T11:48:23,120499.02659015688,Legitimate,0.002887582639232278,Unknown,Unknown
58,2026-03-04T11:48:25,2573.9124141984125,Legitimate,0.0002383577957516536,Unknown,Unknown
59,2026-03-04T11:48:27,4115.593792785552,Legitimate,0.0007076318725012243,Unknown,Unknown
60,2026-03-04T11:48:29,3828.6253841950424,Legitimate,0.008577452972531319,Unknown,Unknown
61,2026-03-04T11:48:31,4564.093121212061,Legitimate,0.0016449129907414317,Unknown,Unknown
62,2026-03-04T11:48:33,2779.6971126787453,Legitimate,0.00025037096929736435,Unknown,Unknown
63,2026-03-04T11:48:35,2466.6876193906687,Legitimate,0.008800188079476357,Unknown,Unknown
64,2026-03-04T11:48:37,2836.4449936512974,Legitimate,0.09489372372627258,Unknown,Unknown
65,2026-03-04T11:48:39,135846.55237293756,Legitimate,0.0016873417189344764,Unknown,Unknown
66,2026-03-04T11:48:41,4413.101671549597,Legitimate,0.004527838435024023,Unknown,Unknown
67,2026-03-04T11:48:44,4315.031654161098,Legitimate,0.00019048686954192817,Unknown,Unknown
68,2026-03-04T11:48:46,1185.5460650062091,Legitimate,0.003282301127910614,Unknown,Unknown
69,2026-03-04T11:48:48,2488.9591028502887,Legitimate,0.0003600198251660913,Unknown,Unknown
70,2026-03-04T11:48:50,4584.900147151599,Legitimate,0.004310799762606621,Unknown,Unknown
71,2026-03-04T11:48:52,4103.292874796496,Legitimate,0.0006082101608626544,Unknown,Unknown
72,2026-03-04T11:48:54,187930.50443670884,Legitimate,0.0011632922105491161,Unknown,Unknown
73,2026-03-04T11:48:56,3138.104467503236,Legitimate,0.01000744104385376,Unknown,Unknown
74,2026-03-04T11:48:58,4085.200201987646,Legitimate,0.0008124375017359853,Unknown,Unknown
75,2026-03-04T11:49:00,622.6596198482379,Legitimate,0.011111869476735592,Unknown,Unknown
76,2026-03-04T11:49:02,4192.80055967083,Legitimate,0.018182791769504547,Unknown,Unknown
77,2026-03-04T11:49:04,4822.51624503361,Legitimate,0.007733733858913183,Unknown,Unknown
78,2026-03-04T11:49:06,1560.9443742589567,Legitimate,0.021996906027197838,Unknown,Unknown
79,2026-03-04T11:49:08,4229.95089593831,Legitimate,0.0007654768414795399,Unknown,Unknown
80,2026-03-04T11:49:10,2704.174447270781,Legitimate,0.0002341498911846429,Unknown,Unknown
81,2026-03-04T11:49:12,3179.218920870933,Legitimate,0.014958364889025688,Unknown,Unknown
82,2026-03-04T11:49:14,2001.2157623070782,Legitimate,0.0008292371057905257,Unknown,Unknown
83,2026-03-04T11:49:16,3814.7913114056955,Legitimate,0.0008772204164415598,Unknown,Unknown
84,2026-03-04T11:49:18,4173.7260416489025,Legitimate,0.01814488135278225,Unknown,Unknown
85,2026-03-04T11:49:20,2149.7241211659057,Legitimate,0.0006886438350193202,Unknown,Unknown
86,2026-03-04T11:49:22,175216.5346143883,Legitimate,0.006870030891150236,Unknown,Unknown
87,2026-03-04T11:49:25,4917.887536284318,Legitimate,0.0013878503814339638,Unknown,Unknown
88,2026-03-04T11:49:27,2974.1895790595045,Legitimate,0.001307909726165235,Unknown,Unknown
89,2026-03-04T11:49:29,986.6889285315622,Legitimate,0.0019032057607546449,Unknown,Unknown
90,2026-03-04T11:49:31,2001.2220093627902,Legitimate,0.09454848617315292,Unknown,Unknown
91,2026-03-04T11:49:33,138990.33700303582,Legitimate,0.0007615562062710524,Unknown,Unknown
92,2026-03-04T11:49:35,4269.044057190132,Legitimate,0.018337884917855263,Unknown,Unknown
93,2026-03-04T11:49:37,2976.6035862403855,Legitimate,0.0011223481269553304,Unknown,Unknown
94,2026-03-04T11:49:39,2443.332652309152,Legitimate,0.00041148977470584214,Unknown,Unknown
95,2026-03-04T11:49:41,1643.1250602198863,Legitimate,0.0003099697642028332,Unknown,Unknown
96,2026-03-04T11:49:43,4940.685671318363,Legitimate,0.0006312810583040118,Unknown,Unknown
97,2026-03-04T11:49:45,2427.869512844633,Legitimate,0.0016395695274695754,Unknown,Unknown
