id,timestamp,amount,prediction,fraud_probability,device,location
1,2026-03-09T14:15:00,0.0,Fraud,0.9976159334182739,Unknown,Unknown
2,2026-03-09T14:15:04,2046.5349455025887,Legitimate,0.0010493716690689325,Unknown,Unknown
3,2026-03-09T14:15:06,3229.6442460029175,Legitimate,0.01009981706738472,Unknown,Unknown
4,2026-03-09T14:15:08,2802.2689450863622,Legitimate,0.00011055223149014637,Unknown,Unknown
5,2026-03-09T14:15:10,4355.181646079997,Legitimate,0.0010584393749013543,Unknown,Unknown
6,2026-03-09T14:15:12,2117.488828513757,Legitimate,0.0016981636872515082,Unknown,Unknown
7,2026-03-09T14:15:14,4282.325100553671,Legitimate,0.0020601185970008373,Unknown,Unknown
8,2026-03-09T14:15:16,1928.7818246350744,Legitimate,0.0013623390113934875,Unknown,Unknown
9,2026-03-09T14:15:18,50961.04132761072,Legitimate,0.0022244947031140327,Unknown,Unknown
10,2026-03-09T14:15:21,662.5195959063797,Legitimate,0.0015259055653586984,Unknown,Unknown
11,2026-03-09T14:15:22,4360.960677478983,Legitimate,0.001262557809241116,Unknown,Unknown
12,2026-03-09T14:15:24,3187.0863911689166,Legitimate,0.24181236326694489,Unknown,Unknown
13,2026-03-09T14:15:26,320.61421419647445,Legitimate,0.009670454077422619,Unknown,Unknown
14,2026-03-09T14:15:29,651.8899323484927,Legitimate,0.004067724104970694,Unknown,Unknown
15,2026-03-09T14:15:29,1581.6289118044274,Legitimate,0.002079237485304475,Unknown,Unknown
16,2026-03-09T14:15:29,910.9355820627404,Legitimate,0.0027396036311984062,Unknown,Unknown
17,2026-03-09T14:15:29,298.0533619927436,Legitimate,0.1354525238275528,Unknown,Unknown
18,2026-03-09T14:15:29,542.1838955135333,Legitimate,3.944149648305029e-05,Unknown,Unknown
19,2026-03-09T14:15:29,241.7279160374295,Legitimate,0.023630712181329727,Unknown,Unknown
20,2026-03-09T14:15:29,1510.5587165714885,Legitimate,0.0004290356009732932,Unknown,Unknown
21,2026-03-09T14:15:29,4634.313394234591,Legitimate,0.1027844175696373,Unknown,Unknown
22,2026-03-09T14:15:29,3185.140565283065,Legitimate,0.030483731999993324,Unknown,Unknown
23,2026-03-09T14:15:29,476.4365948354348,Legitimate,0.26194557547569275,Unknown,Unknown
24,2026-03-09T14:15:29,3665.429343837015,Legitimate,0.02080465480685234,Unknown,Unknown
25,2026-03-09T14:15:29,1276.9180049939346,Legitimate,0.0012386952294036746,Unknown,Unknown
26,2026-03-09T14:15:29,4261.45788128311,Legitimate,0.0007003953214734793,Unknown,Unknown
27,2026-03-09T14:15:29,1555.716430970106,Legitimate,0.00016081699868664145,Unknown,Unknown
28,2026-03-09T14:15:29,5796.187055692921,Legitimate,0.0005270994734019041,Unknown,Unknown
29,2026-03-09T14:15:29,60.97623969344123,Legitimate,0.0004456899769138545,Unknown,Unknown
30,2026-03-09T14:15:29,4277.059511699555,Legitimate,0.00018719940271694213,Unknown,Unknown
31,2026-03-09T14:15:29,3935.0508530478146,Legitimate,0.0006930464296601713,Unknown,Unknown
32,2026-03-09T14:15:29,967.426013474372,Legitimate,0.0005793916061520576,Unknown,Unknown
33,2026-03-09T14:15:29,133.96006310441314,Legitimate,0.0007029182743281126,Unknown,Unknown
34,2026-03-09T14:15:29,2092.171560185948,Legitimate,0.000238879700191319,Unknown,Unknown
35,2026-03-09T14:15:29,334.2353956587317,Legitimate,0.000798095774371177,Unknown,Unknown
36,2026-03-09T14:15:29,38.80950978839635,Legitimate,0.0007761125452816486,Unknown,Unknown
37,2026-03-09T14:15:29,339.56391636716506,Legitimate,0.0003880831063725054,Unknown,Unknown
38,2026-03-09T14:15:29,906.4939130323522,Legitimate,0.0004173887718934566,Unknown,Unknown
39,2026-03-09T14:15:29,1895.76084190956,Legitimate,0.0010202674893662333,Unknown,Unknown
40,2026-03-09T14:15:29,4026.0784210884367,Legitimate,0.00036816997453570366,Unknown,Unknown
41,2026-03-09T14:15:29,1737.805681411294,Legitimate,0.015217677690088749,Unknown,Unknown
42,2026-03-09T14:15:29,4221.8069248253305,Legitimate,0.00016331326332874596,Unknown,Unknown
43,2026-03-09T14:15:29,2664.501278727557,Legitimate,0.00011056456423830241,Unknown,Unknown
44,2026-03-09T14:15:29,2161.497237677007,Legitimate,0.010646261274814606,Unknown,Unknown
45,2026-03-09T14:15:29,3737.605926479819,Legitimate,0.0005871158791705966,Unknown,Unknown
46,2026-03-09T14:15:29,2615.1074707670327,Legitimate,0.000538489141035825,Unknown,Unknown
47,2026-03-09T14:15:29,4908.985279592124,Legitimate,0.06311433017253876,Unknown,Unknown
48,2026-03-09T14:15:29,4564.410664762698,Legitimate,0.0017255962593480945,Unknown,Unknown
49,2026-03-09T14:15:29,2525.263887414119,Legitimate,0.04262116923928261,Unknown,Unknown
